district,gender,race,major_award_count,allegation_count,sustained_count,unsustained_count,birth_year
7,M,White,0,0,0,0,1985
8,M,Hispanic,0,0,0,0,1991
2,M,Black,0,0,0,0,1950
15,F,Hispanic,0,0,0,0,1993
25,M,White,0,0,0,0,1975
19,M,White,0,0,0,0,1923
12,F,Hispanic,0,0,0,0,1988
2,M,White,0,0,0,0,1936
15,M,Black,0,0,0,0,1934
12,M,White,0,0,0,0,1930
11,M,Hispanic,0,0,0,0,1993
12,M,White,0,0,0,0,1992
7,F,White,0,0,0,0,1989
2,M,Black,0,0,0,0,1989
7,F,White,0,0,0,0,1987
20,M,White,0,0,0,0,1933
18,M,White,0,0,0,0,1947
23,M,White,0,0,0,0,1942
7,M,Hispanic,0,0,0,0,1989
7,M,Black,0,0,0,0,1984
9,M,White,0,0,0,0,1993
3,M,Black,0,0,0,0,1927
6,F,White,0,0,0,0,1947
7,M,Black,0,0,0,0,1988
8,M,Hispanic,0,0,0,0,1985
18,M,White,0,0,0,0,1948
18,M,White,0,0,0,0,1939
6,M,Black,0,0,0,0,1940
17,M,White,0,0,0,0,1946
6,M,White,0,0,0,0,1949
7,M,Black,0,0,0,0,1983
3,F,Hispanic,0,0,0,0,1980
7,M,Hispanic,0,0,0,0,1993
24,M,White,0,0,0,0,1930
23,M,White,0,0,0,0,1921
7,F,White,0,0,0,0,1980
25,M,White,0,0,0,0,1923
9,M,White,0,0,0,0,1951
20,F,White,0,0,0,0,1954
3,M,White,0,0,0,0,1928
17,M,White,0,0,0,0,1954
7,M,Black,0,0,0,0,1953
9,M,White,0,0,0,0,1930
7,M,Black,0,0,0,0,1973
6,F,Hispanic,0,0,0,0,1992
11,M,Hispanic,0,0,0,0,1983
7,M,White,0,0,0,0,1943
9,M,White,0,0,0,0,1933
16,M,White,0,0,0,0,1924
9,M,White,0,0,0,0,1931
19,M,White,0,0,0,0,1933
18,M,White,0,0,0,0,1943
18,M,White,0,0,0,0,1950
5,M,Hispanic,0,0,0,0,1989
3,F,Black,0,0,0,0,1966
4,M,White,0,0,0,0,1989
7,M,Black,0,0,0,0,1950
6,M,White,0,0,0,0,1922
19,F,Asian/Pacific,0,0,0,0,1981
11,M,White,0,0,0,0,1928
16,M,White,0,0,0,0,1949
16,M,White,0,0,0,0,1947
25,M,White,0,0,0,0,1949
22,M,White,0,0,0,0,1931
24,F,White,0,0,0,0,1964
12,M,White,0,0,0,0,1925
14,M,White,0,0,0,0,1948
15,M,White,0,0,0,0,1948
8,M,White,0,0,0,0,1920
8,M,White,0,0,0,0,1927
12,M,White,0,0,0,0,1943
7,M,White,0,0,0,0,1955
19,M,White,0,0,0,0,1941
17,M,White,0,0,0,0,1930
13,M,White,0,0,0,0,1941
18,M,Black,0,0,0,0,1928
6,M,Black,0,0,0,0,1948
8,M,White,0,0,0,0,1947
8,M,White,0,0,0,0,1919
11,M,Hispanic,0,0,0,0,1944
9,M,White,0,0,0,0,1927
24,M,White,0,0,0,0,1949
9,M,White,0,0,0,0,1929
11,M,White,0,0,0,0,1939
8,M,White,0,0,0,0,1931
2,F,Black,0,0,0,0,1948
24,F,White,0,0,0,0,1946
23,M,White,0,0,0,0,1929
2,M,Black,0,0,0,0,1922
14,M,White,0,0,0,0,1929
8,M,White,0,0,0,0,1927
8,M,Hispanic,0,0,0,0,1946
11,M,White,0,0,0,0,1933
25,M,White,0,0,0,0,1950
11,M,White,0,0,0,0,1933
11,F,Black,0,0,0,0,1949
12,M,White,0,0,0,0,1948
14,M,White,0,0,0,0,1931
25,M,White,0,0,0,0,1990
18,F,White,0,0,0,0,1968
22,M,Hispanic,0,0,0,0,1986
1,M,White,0,1,0,0,1947
1,M,White,0,2,0,1,1943
1,M,White,0,7,0,5,1948
1,M,White,0,5,0,4,1947
18,M,Asian/Pacific,0,3,0,1,1963
1,M,White,0,4,0,3,1945
1,M,White,0,16,0,10,1949
1,F,Black,0,7,0,6,1948
1,M,White,0,1,0,0,1938
1,M,White,0,0,0,0,1921
1,M,White,0,0,0,0,1929
1,M,White,0,0,0,0,1927
1,M,White,0,0,0,0,1948
1,M,Black,0,0,0,0,1919
1,M,White,0,0,0,0,1921
1,M,White,0,0,0,0,1921
1,M,White,0,0,0,0,1926
2,M,Black,0,0,0,0,1929
1,M,White,0,0,0,0,1937
16,M,White,0,0,0,0,1925
1,M,White,0,0,0,0,1940
1,M,White,0,0,0,0,1945
1,M,White,0,0,0,0,1930
1,M,White,0,0,0,0,1924
1,M,Black,0,0,0,0,1926
1,M,Black,0,0,0,0,1947
11,M,White,0,0,0,0,1980
1,M,White,0,0,0,0,1944
1,M,White,0,0,0,0,1946
3,M,Hispanic,0,0,0,0,1989
1,M,Black,0,0,0,0,1934
1,M,White,0,0,0,0,1950
1,M,White,0,0,0,0,1925
6,F,White,0,4,1,1,1947
3,F,Black,0,3,1,0,1952
6,F,Hispanic,0,1,0,0,1979
6,F,White,0,1,0,0,1982
18,F,White,0,2,0,0,1986
14,M,White,0,9,2,5,1943
12,M,White,0,2,2,0,1937
21,M,White,0,17,2,15,1965
12,M,Hispanic,0,5,2,2,1943
1,F,Black,0,9,7,1,1956
10,M,Hispanic,0,3,1,0,1964
8,M,Hispanic,0,1,1,0,1967
21,M,Black,0,5,3,1,1946
7,F,White,0,21,8,10,1969
2,M,Black,0,1,1,0,1924
20,M,White,0,15,1,9,1963
21,F,Black,0,7,1,4,1949
21,F,Black,0,4,1,3,1968
15,M,Black,0,2,2,0,1969
21,M,Black,0,1,1,0,1943
12,M,White,0,3,1,2,1951
3,M,Black,0,2,2,0,1931
16,M,White,0,7,2,4,1949
8,M,Black,0,14,2,7,1956
5,M,Black,0,21,6,12,1949
5,M,Black,0,11,2,7,1965
17,F,White,0,7,3,4,1952
2,M,Hispanic,0,5,5,0,1952
21,M,Black,0,18,2,12,1960
5,M,Black,0,23,2,16,1972
10,M,White,0,48,3,35,1966
25,M,White,0,13,2,8,1962
12,M,White,0,5,1,3,1958
1,M,Black,0,6,4,1,1953
15,M,Hispanic,0,8,3,3,1969
5,M,White,0,23,19,3,1945
6,M,White,0,63,9,38,1966
6,M,Black,0,6,6,0,1941
12,M,White,0,3,1,2,1943
7,M,Black,0,4,1,1,1988
2,F,Black,0,9,3,4,1962
12,F,White,0,4,2,2,1972
17,M,White,0,1,1,0,1961
21,M,White,0,5,1,2,1958
23,M,Hispanic,0,10,4,5,1963
5,M,White,0,4,2,1,1946
11,F,Black,0,17,2,10,1955
1,M,Black,0,4,2,1,1944
7,M,White,0,5,2,3,1930
21,F,Black,0,14,2,9,1946
14,M,Black,0,3,1,2,1946
4,M,White,0,3,1,1,1943
23,M,Hispanic,0,5,3,1,1956
22,M,Black,0,8,1,2,1968
7,M,Black,0,5,1,3,1957
21,M,White,0,3,1,1,1939
8,M,White,0,11,1,7,1947
12,M,Hispanic,0,10,4,2,1947
24,M,White,0,10,2,6,1965
6,M,Black,0,10,3,3,1955
18,F,Black,0,7,3,1,1946
12,M,White,0,22,1,15,1968
3,F,Black,0,4,3,1,1951
12,M,White,0,4,1,1,1944
15,M,Black,0,4,2,0,1935
8,M,White,0,18,4,10,1971
21,M,Black,0,15,5,7,1955
16,M,White,0,2,2,0,1942
7,M,White,0,1,1,0,1936
6,M,White,0,10,2,6,1944
14,M,Hispanic,0,10,3,6,1965
11,M,White,0,1,0,1,1948
19,M,White,0,3,1,1,1963
14,M,White,0,2,1,1,1935
18,M,White,0,1,0,1,1949
12,M,White,0,1,0,1,1951
21,M,White,0,14,3,6,1973
8,M,White,0,2,0,1,1943
25,F,White,0,2,0,1,1950
8,M,White,0,3,0,2,1947
8,M,White,0,3,0,1,1945
16,M,White,0,3,0,1,1990
8,F,White,0,4,0,2,1952
15,M,White,0,13,0,9,1943
5,M,Hispanic,0,2,0,1,1991
11,M,White,0,8,0,5,1970
12,M,White,0,2,0,2,1949
6,F,Black,0,9,0,7,1950
8,M,White,0,3,0,3,1939
5,M,Hispanic,0,3,0,3,1961
11,M,White,0,9,0,5,1959
12,M,White,0,8,0,6,1951
12,F,White,0,4,0,1,1954
14,M,White,0,1,0,1,1954
8,F,White,0,2,0,1,1949
8,M,White,0,5,0,4,1942
8,M,White,0,7,0,5,1945
8,M,White,0,2,0,1,1941
8,M,White,0,6,0,1,1943
15,M,White,0,2,0,1,1950
8,M,White,0,4,0,2,1946
11,M,White,0,12,0,11,1969
5,M,Black,0,5,0,2,1945
7,M,Black,0,4,0,1,1939
15,M,White,0,2,0,2,1966
15,M,White,0,3,0,2,1943
8,M,White,0,12,0,10,1942
11,M,White,0,9,0,7,1945
2,F,White,0,1,0,1,1974
14,M,White,0,3,0,2,1948
12,F,White,0,4,0,2,1975
2,M,Black,0,2,0,1,1958
2,M,Hispanic,0,3,0,1,1955
6,F,Black,0,2,0,2,1962
24,M,White,0,11,0,6,1963
22,F,White,0,9,0,3,1955
11,M,White,0,5,0,4,1968
8,M,White,0,10,0,6,1947
5,M,Black,0,2,0,2,1947
11,M,White,0,5,0,4,1949
22,F,White,0,6,0,4,1954
14,M,Hispanic,0,1,0,1,1988
25,M,White,0,0,0,0,1995
11,M,Black,0,0,0,0,1934
20,F,White,0,0,0,0,1974
25,M,White,0,0,0,0,1990
2,F,Black,0,0,0,0,1985
6,M,White,0,0,0,0,1988
3,M,Black,0,1,0,0,1983
5,M,Black,0,1,0,0,1992
11,M,Hispanic,0,3,0,0,1982
7,M,White,0,1,0,0,1985
15,F,Hispanic,0,5,0,0,1966
11,M,White,0,1,0,0,1991
6,M,Asian/Pacific,0,1,0,0,1991
25,M,White,0,1,0,0,1984
16,M,Asian/Pacific,0,1,0,0,1989
20,F,Hispanic,0,2,0,0,1978
19,M,Hispanic,0,1,0,0,1982
19,M,White,0,1,0,0,1987
10,M,White,0,1,0,0,1988
1,M,White,0,1,0,0,1934
8,M,White,0,1,0,0,1948
12,F,White,0,1,0,0,1983
6,M,Hispanic,0,1,0,0,1988
4,M,White,0,1,0,0,1989
16,F,Hispanic,0,2,0,0,1979
2,M,White,0,2,0,0,1988
12,M,White,0,3,0,0,1976
5,M,White,0,1,0,0,1946
11,M,White,0,1,0,0,1986
8,M,White,0,1,0,0,1991
11,M,Hispanic,0,1,0,0,1989
24,M,White,0,1,0,0,1985
1,M,White,0,1,0,0,1944
6,F,White,0,2,0,0,1988
5,M,White,0,2,0,0,1994
11,M,Hispanic,0,1,0,0,1990
1,F,White,0,1,0,0,1950
5,M,White,0,1,0,0,1944
6,F,Black,0,2,0,0,1989
4,M,White,0,1,0,0,1992
8,M,White,0,1,0,0,1940
9,M,White,0,2,0,0,1988
16,M,White,0,1,0,0,1989
5,M,Hispanic,0,1,0,0,1988
11,M,White,0,1,0,0,1992
1,M,White,0,1,0,0,1946
11,M,White,0,1,0,0,1944
11,F,White,0,1,0,0,1990
18,F,Hispanic,0,1,0,0,1989
14,M,White,0,1,0,0,1991
4,M,White,0,1,0,0,1990
16,M,White,0,1,0,0,1992
4,M,White,0,2,0,0,1984
6,M,White,0,1,0,0,1990
12,M,Hispanic,0,1,0,0,1986
25,F,White,0,2,0,0,1974
5,M,White,0,1,0,0,1991
5,F,Black,0,1,0,0,1982
2,M,Asian/Pacific,0,3,0,0,1982
5,M,White,0,1,0,0,1979
9,M,White,0,0,0,0,1990
14,M,White,0,0,0,0,1977
4,M,Asian/Pacific,0,0,0,0,1987
11,M,White,0,0,0,0,1931
11,M,Black,0,0,0,0,1928
11,M,White,0,0,0,0,1932
15,M,White,0,0,0,0,1942
8,M,White,0,0,0,0,1934
12,M,White,0,0,0,0,1930
2,M,White,0,0,0,0,1965
14,M,White,0,0,0,0,1940
15,M,Asian/Pacific,0,0,0,0,1993
3,M,Native American/Alaskan Native,0,0,0,0,1984
11,M,Black,0,0,0,0,1928
25,M,White,0,0,0,0,1994
14,M,White,0,0,0,0,1931
17,M,White,0,0,0,0,1990
6,M,White,0,0,0,0,1991
2,M,Black,0,0,0,0,1919
5,M,White,0,0,0,0,1944
15,M,White,0,0,0,0,1943
11,M,White,0,0,0,0,1993
4,M,Hispanic,0,0,0,0,1978
6,F,Black,0,0,0,0,1991
3,M,Hispanic,0,0,0,0,1983
4,M,White,0,0,0,0,1989
11,M,White,0,0,0,0,1986
8,M,White,0,0,0,0,1937
18,M,White,0,0,0,0,1993
15,M,White,0,0,0,0,1925
15,M,Black,0,0,0,0,1929
9,F,White,0,0,0,0,1988
2,M,Black,0,0,0,0,1980
4,M,Black,0,0,0,0,1979
15,M,White,0,0,0,0,1930
8,M,White,0,0,0,0,1954
5,M,White,0,0,0,0,1945
2,M,Black,0,0,0,0,1952
5,M,White,0,0,0,0,1925
2,M,Black,0,0,0,0,1948
8,M,White,0,0,0,0,1926
11,M,White,0,0,0,0,1930
11,M,White,0,0,0,0,1932
8,M,White,0,0,0,0,1930
11,M,White,0,0,0,0,1930
8,M,White,0,0,0,0,1925
11,M,White,0,0,0,0,1927
11,M,Black,0,0,0,0,1926
3,M,White,0,0,0,0,1950
5,M,White,0,0,0,0,1950
11,F,White,0,0,0,0,1963
15,M,Black,0,0,0,0,1936
12,M,White,0,0,0,0,1968
24,M,White,0,0,0,0,1981
1,M,Hispanic,0,0,0,0,1987
9,F,Hispanic,0,0,0,0,1981
11,M,Hispanic,0,0,0,0,1980
6,M,White,0,0,0,0,1987
11,M,Black,0,0,0,0,1986
19,M,White,0,0,0,0,1989
2,F,White,0,0,0,0,1986
6,F,Hispanic,0,0,0,0,1985
12,M,White,0,0,0,0,1987
5,F,Hispanic,0,0,0,0,1985
11,M,White,0,0,0,0,1986
11,M,Hispanic,0,0,0,0,1986
15,M,White,0,0,0,0,1976
3,M,Black,0,0,0,0,1987
9,F,White,0,0,0,0,1982
20,M,White,0,0,0,0,1989
3,F,Black,0,0,0,0,1980
6,M,Hispanic,0,0,0,0,1990
3,M,Hispanic,0,0,0,0,1979
20,F,White,0,0,0,0,1992
15,F,Hispanic,0,0,0,0,1988
5,F,Black,0,0,0,0,1979
3,F,Hispanic,0,0,0,0,1984
9,M,White,0,0,0,0,1986
11,M,White,0,0,0,0,1989
2,M,Hispanic,0,0,0,0,1981
3,M,Hispanic,0,0,0,0,1981
25,M,White,0,0,0,0,1987
19,M,White,0,0,0,0,1982
8,F,Hispanic,0,0,0,0,1993
24,M,White,0,0,0,0,1987
20,M,Hispanic,0,0,0,0,1993
4,M,White,0,0,0,0,1991
25,M,Hispanic,0,0,0,0,1990
12,M,Hispanic,0,0,0,0,1982
16,M,White,0,0,0,0,1989
24,M,Hispanic,0,0,0,0,1985
5,M,Hispanic,0,0,0,0,1990
25,M,White,0,0,0,0,1986
18,F,Hispanic,0,0,0,0,1984
17,M,White,0,0,0,0,1989
11,M,White,0,0,0,0,1990
24,F,White,0,0,0,0,1990
5,M,White,0,0,0,0,1991
6,F,Hispanic,0,0,0,0,1987
25,F,Hispanic,0,0,0,0,1991
9,M,Hispanic,0,0,0,0,1990
9,F,Hispanic,0,0,0,0,1985
12,M,Hispanic,0,0,0,0,1994
25,M,Hispanic,0,0,0,0,1987
12,M,White,0,0,0,0,1948
15,M,White,0,0,0,0,1959
6,F,Hispanic,0,0,0,0,1991
8,M,Asian/Pacific,0,0,0,0,1990
6,F,Black,0,0,0,0,1977
7,F,Black,0,0,0,0,1969
24,F,White,0,0,0,0,1987
12,M,White,0,0,0,0,1982
22,F,Hispanic,0,0,0,0,1983
8,M,White,0,0,0,0,1932
2,M,White,0,0,0,0,1972
21,M,White,0,0,0,0,1969
8,M,Hispanic,0,0,0,0,1985
14,M,White,0,0,0,0,1987
25,M,Unknown,0,0,0,0,1987
3,F,Black,0,0,0,0,1983
25,M,White,0,0,0,0,1988
3,M,Black,0,0,0,0,1985
3,F,Black,0,0,0,0,1976
25,M,White,0,0,0,0,1979
7,F,Asian/Pacific,0,0,0,0,1993
18,F,White,0,0,0,0,1981
15,M,White,0,0,0,0,1963
2,F,Hispanic,0,0,0,0,1971
25,F,White,0,0,0,0,1974
10,F,Hispanic,0,0,0,0,1984
11,M,White,0,0,0,0,1980
20,M,Hispanic,0,0,0,0,1978
9,M,Black,0,0,0,0,1988
6,M,White,0,0,0,0,1987
9,M,Hispanic,0,0,0,0,1985
11,M,White,0,0,0,0,1943
7,F,White,0,0,0,0,1979
12,M,Hispanic,0,0,0,0,1984
8,M,White,0,0,0,0,1992
6,M,Black,0,0,0,0,1991
9,M,Hispanic,0,0,0,0,1989
12,M,White,0,0,0,0,1924
20,M,Hispanic,0,0,0,0,1987
11,M,White,0,0,0,0,1985
14,M,White,0,0,0,0,1988
14,M,Asian/Pacific,0,0,0,0,1988
4,M,White,0,0,0,0,1977
12,M,White,0,0,0,0,1989
25,M,White,0,0,0,0,1982
17,F,Hispanic,0,0,0,0,1983
12,M,White,0,0,0,0,1930
12,M,Black,0,0,0,0,1946
11,M,White,0,0,0,0,1991
18,M,White,0,0,0,0,1980
12,M,Black,0,0,0,0,1936
25,M,Hispanic,0,0,0,0,1983
16,M,White,0,0,0,0,1982
8,F,White,0,0,0,0,1986
11,M,Hispanic,0,0,0,0,1985
4,M,Hispanic,0,0,0,0,1982
7,M,White,0,0,0,0,1990
4,M,Hispanic,0,0,0,0,1986
8,M,White,0,0,0,0,1918
10,M,Hispanic,0,0,0,0,1983
15,M,White,0,0,0,0,1985
4,M,White,0,0,0,0,1989
4,M,Hispanic,0,0,0,0,1985
12,M,Hispanic,0,0,0,0,1989
5,M,Black,0,0,0,0,1973
6,M,White,0,0,0,0,1992
3,M,Hispanic,0,0,0,0,1978
19,M,Hispanic,0,0,0,0,1991
14,M,White,0,0,0,0,1937
15,M,White,0,0,0,0,1992
16,M,Hispanic,0,0,0,0,1989
11,M,Hispanic,0,0,0,0,1986
11,M,White,0,0,0,0,1994
6,M,Black,0,0,0,0,1994
2,M,White,0,0,0,0,1988
9,M,Black,0,0,0,0,1988
5,M,White,0,0,0,0,1948
22,F,Black,0,0,0,0,1986
12,M,White,0,0,0,0,1924
5,M,White,0,0,0,0,1944
8,M,Black,0,0,0,0,1943
5,F,White,0,0,0,0,1948
3,M,White,0,0,0,0,1989
8,M,White,0,0,0,0,1922
9,M,White,0,0,0,0,1988
11,M,Hispanic,0,0,0,0,1991
14,M,White,0,0,0,0,1942
11,M,White,0,0,0,0,1989
6,M,Black,0,0,0,0,1985
14,M,White,0,0,0,0,1934
11,M,White,0,0,0,0,1934
11,M,White,0,0,0,0,1963
8,M,White,0,0,0,0,1949
4,M,White,0,0,0,0,1991
11,M,White,0,0,0,0,1988
18,M,White,0,0,0,0,1925
6,M,Hispanic,0,0,0,0,1992
8,M,White,0,0,0,0,1986
11,M,White,0,0,0,0,1989
11,M,Black,0,0,0,0,1922
7,M,White,0,0,0,0,1990
11,M,White,0,0,0,0,1988
18,M,White,0,0,0,0,1982
5,M,White,0,0,0,0,1932
25,M,White,0,0,0,0,1991
15,F,Hispanic,0,0,0,0,1989
4,M,White,0,0,0,0,1985
4,M,White,0,0,0,0,1991
11,M,White,0,0,0,0,1984
17,F,Hispanic,0,0,0,0,1987
4,M,White,0,0,0,0,1992
25,M,White,0,0,0,0,1987
6,M,White,0,0,0,0,1990
11,M,White,0,0,0,0,1993
11,M,White,0,0,0,0,1947
14,M,Black,0,0,0,0,1984
9,M,Hispanic,0,0,0,0,1990
15,F,Hispanic,0,0,0,0,1984
15,M,Asian/Pacific,0,0,0,0,1981
19,M,Hispanic,0,0,0,0,1980
25,M,Hispanic,0,0,0,0,1983
19,M,Hispanic,0,0,0,0,1982
6,F,White,0,0,0,0,1990
14,M,Hispanic,0,0,0,0,1977
15,F,White,0,0,0,0,1984
10,M,White,0,0,0,0,1984
19,M,White,0,0,0,0,1983
19,M,Asian/Pacific,0,0,0,0,1977
22,F,Black,0,0,0,0,1978
25,M,White,0,0,0,0,1983
4,M,Black,0,0,0,0,1980
20,M,White,0,0,0,0,1993
6,M,Black,0,0,0,0,1984
5,M,Hispanic,0,0,0,0,1982
3,F,White,0,0,0,0,1988
15,F,Hispanic,0,0,0,0,1989
7,F,Black,0,0,0,0,1991
21,M,White,0,5,1,1,1950
5,F,Black,0,8,3,0,1972
20,M,White,0,7,2,4,1949
15,M,Black,0,1,1,0,1985
21,F,Black,0,1,0,1,1966
2,M,Black,0,2,1,1,1990
14,F,White,0,10,1,6,1956
15,M,Hispanic,0,10,1,7,1945
12,M,Hispanic,0,1,0,0,1986
19,F,Black,0,4,2,0,1959
5,F,Black,0,7,0,5,1952
18,M,Hispanic,0,3,2,0,1953
19,M,White,0,1,1,0,1951
2,M,Black,0,1,1,0,1932
21,F,White,0,1,0,1,1970
21,M,White,0,1,0,0,1943
12,M,Black,0,11,0,5,1949
21,M,Black,0,3,0,1,1950
2,M,White,0,19,0,16,1973
24,M,White,0,12,0,6,1957
13,M,White,0,2,0,1,1970
2,M,Black,0,6,0,1,1953
22,M,White,0,3,0,2,1952
22,M,White,0,12,0,10,1954
10,F,Hispanic,0,4,0,3,1951
4,M,White,0,1,0,1,1939
25,F,Hispanic,0,1,0,1,1954
18,M,White,0,7,0,5,1970
21,M,Black,0,14,0,6,1946
9,M,White,0,4,0,3,1948
12,F,White,0,4,0,1,1950
21,M,Black,0,2,0,2,1964
21,M,White,0,4,0,1,1951
8,M,White,0,6,0,2,1943
2,M,White,0,1,0,1,1958
5,M,Black,0,9,0,4,1973
8,F,White,0,3,0,2,1953
11,M,White,0,3,0,1,1978
3,M,Black,0,5,0,1,1972
1,M,White,0,1,0,1,1950
7,F,Black,0,7,0,6,1952
8,M,White,0,7,0,2,1954
17,M,White,0,1,0,1,1946
14,F,Hispanic,0,1,0,1,1965
21,F,White,0,4,0,1,1953
18,M,Black,0,6,0,3,1966
9,M,White,0,3,0,3,1967
21,M,Black,0,14,0,11,1955
21,M,Black,0,3,0,1,1942
6,M,Black,0,1,0,1,1947
17,M,Hispanic,0,1,0,1,1989
7,M,White,0,0,0,0,1944
15,M,White,0,1,0,0,1987
2,F,Hispanic,0,1,0,0,1978
15,M,Asian/Pacific,0,2,0,0,1982
21,M,White,0,2,0,0,1938
3,F,Black,0,1,0,0,1961
9,M,Hispanic,0,2,0,0,1994
8,F,Hispanic,0,1,0,0,1978
21,M,White,0,0,0,0,1924
25,M,White,0,1,0,0,1978
21,M,White,0,0,0,0,1947
8,M,White,0,0,0,0,1931
17,M,White,0,2,0,0,1939
21,M,White,0,0,0,0,1934
2,M,Hispanic,0,0,0,0,1987
3,F,Hispanic,0,0,0,0,1987
21,M,Black,0,0,0,0,1924
18,M,White,0,0,0,0,1987
5,M,Black,0,0,0,0,1937
1,M,White,0,0,0,0,1972
8,M,White,0,0,0,0,1930
21,M,Black,0,0,0,0,1930
21,M,Black,0,0,0,0,1941
7,M,Black,0,0,0,0,1933
17,M,White,0,0,0,0,1953
25,F,Hispanic,0,0,0,0,1985
14,M,White,0,0,0,0,1961
24,M,White,0,0,0,0,1987
17,M,Hispanic,0,0,0,0,1947
23,M,White,0,0,0,0,1945
18,F,White,0,0,0,0,1980
21,M,White,0,0,0,0,1943
9,M,White,0,0,0,0,1934
22,M,Black,0,0,0,0,1976
14,M,Hispanic,0,0,0,0,1943
1,F,Hispanic,0,0,0,0,1990
19,M,Black,0,0,0,0,1992
4,M,Black,0,0,0,0,1939
3,M,Black,0,0,0,0,1944
11,M,White,0,0,0,0,1989
3,M,White,0,0,0,0,1933
11,M,White,0,0,0,0,1941
8,M,Hispanic,0,0,0,0,1974
9,M,White,0,0,0,0,1939
22,F,White,0,0,0,0,1954
19,M,Hispanic,0,0,0,0,1988
1,M,White,0,0,0,0,1927
11,M,Hispanic,0,0,0,0,1991
19,M,White,0,0,0,0,1932
21,M,White,0,0,0,0,1938
2,M,Black,0,0,0,0,1933
16,M,White,0,0,0,0,1939
9,M,White,0,0,0,0,1918
5,M,White,0,0,0,0,1988
7,M,Black,0,0,0,0,1939
1,M,White,0,0,0,0,1923
17,M,White,0,0,0,0,1941
1,M,Hispanic,0,0,0,0,1978
14,M,White,0,0,0,0,1995
2,M,White,0,0,0,0,1942
1,F,White,0,0,0,0,1945
7,F,Hispanic,0,0,0,0,1985
18,M,White,0,0,0,0,1988
11,M,White,0,0,0,0,1925
16,M,White,0,0,0,0,1938
6,F,Black,0,0,0,0,1962
24,M,Hispanic,0,0,0,0,1986
1,M,White,0,0,0,0,1944
22,F,Black,0,0,0,0,1953
11,M,White,0,0,0,0,1941
25,M,Hispanic,0,0,0,0,1988
21,F,Black,0,0,0,0,1962
1,M,Hispanic,0,0,0,0,1987
10,M,White,0,0,0,0,1940
21,M,White,0,0,0,0,1937
2,F,Black,0,0,0,0,1945
22,F,White,0,0,0,0,1955
18,M,White,0,0,0,0,1990
15,M,Black,0,0,0,0,1992
21,M,White,0,0,0,0,1941
22,M,White,0,0,0,0,1937
1,M,Black,0,0,0,0,1920
21,M,White,0,0,0,0,1942
9,M,White,0,0,0,0,1936
21,M,White,0,0,0,0,1921
7,M,Black,0,0,0,0,1942
21,M,White,0,0,0,0,1929
18,M,White,0,0,0,0,1928
1,M,White,0,0,0,0,1924
21,M,White,0,0,0,0,1947
10,M,White,0,0,0,0,1931
21,M,White,0,0,0,0,1966
6,M,Hispanic,0,0,0,0,1988
2,F,Hispanic,1,10,1,4,1975
7,M,White,1,11,2,1,1974
1,M,White,1,18,0,5,1977
12,F,White,0,6,0,4,1971
11,M,White,0,9,0,2,1979
7,M,White,0,23,0,9,1969
7,M,White,0,5,0,1,1975
2,M,White,0,12,4,5,1966
19,F,White,0,10,1,3,1970
19,M,White,0,0,0,0,1927
16,M,White,0,0,0,0,1925
1,M,Black,0,0,0,0,1925
2,M,White,0,3,0,0,1981
20,M,White,0,14,0,7,1967
2,M,White,0,0,0,0,1922
5,M,Black,0,0,0,0,1928
21,M,White,0,1,1,0,1933
20,M,White,0,1,0,1,1937
22,M,White,0,26,2,14,1970
22,M,White,0,2,1,1,1930
12,M,White,0,0,0,0,1923
8,M,Hispanic,0,1,1,0,1941
22,M,White,0,8,3,3,1949
18,M,White,0,4,2,2,1939
9,M,White,0,35,1,24,1963
15,F,White,0,9,1,1,1959
7,M,Hispanic,0,21,1,11,1975
17,M,Asian/Pacific,0,6,0,2,1967
25,M,White,1,18,1,8,1970
1,M,White,0,53,8,25,1968
25,M,White,0,11,0,4,1968
20,M,White,0,17,0,7,1970
22,M,White,0,33,0,11,1976
12,M,White,0,23,0,8,1972
3,M,White,0,1,0,0,1932
1,M,White,0,0,0,0,1924
7,M,Hispanic,0,34,2,17,1965
14,M,White,0,16,2,10,1963
12,F,White,0,8,1,4,1968
6,M,White,0,11,1,5,1964
4,M,White,0,9,3,1,1979
24,M,White,0,19,1,4,1979
4,M,White,0,15,1,4,1978
20,M,White,0,20,1,8,1969
22,M,White,0,11,1,0,1980
14,F,White,0,14,1,3,1968
12,M,White,4,11,1,4,1977
16,M,Hispanic,0,4,0,4,1970
20,M,White,0,16,0,12,1947
22,M,White,0,17,0,8,1969
19,M,White,0,6,0,2,1982
1,M,White,0,20,2,12,1961
22,M,Black,0,3,2,0,1934
16,M,White,0,13,0,8,1946
20,M,White,0,2,1,0,1940
12,M,White,0,3,1,2,1948
3,M,Black,0,1,1,0,1930
24,M,White,0,2,1,0,1939
6,M,White,0,7,2,3,1941
11,M,Black,0,2,1,0,1939
10,M,White,1,29,3,24,1951
4,M,Hispanic,1,8,1,4,1939
16,M,White,0,3,1,2,1944
7,M,White,1,22,1,12,1974
6,M,Black,0,8,1,3,1939
4,M,White,1,52,5,25,1969
6,F,Black,1,10,1,3,1963
2,M,Black,3,19,1,4,1968
19,F,White,0,9,2,4,1970
20,M,White,0,7,3,3,1948
5,M,Black,1,21,2,9,1962
25,M,Black,1,6,2,2,1965
5,M,Black,0,11,1,2,1972
